Code	Name	Block	Version	Radical	Strokes	VStrokes	Pinyin	MorohashiId	NelsonIds	Sources	JSource	Joyo	Jinmei	LinkCodes	LinkNames	LinkType	Meaning	On	Kun
9F92	龒	CJK	1.1	212	21		lóng	48830		GHJKT	J1-6D5B						dragon	RYU RYOU	TATSU
9F93	龓	CJK	1.1	212	22		lǒng	48832		GKT									
9F94	龔	CJK	1.1	212	22		gōng	48837		GHJKT	J13-7E77						give, present; reverential	KYOU KU YOU YU	SONAERU
9F95	龕	CJK	1.1	212	22		kān	48839	568	GHJKTV	J0-737C						niche, shrine	GAN KAN	ZUSHI
9F96	龖	CJK	1.1	212	32		dá	48843		GHJT	J1-6D5D						flight of a dragon	TOU DOU SOU	OSORERU
9F97	龗	CJK	1.1	212	33		líng	48844		GHJT	J13-7E78							REI RYOU	KAMI YOSHI
9F98	龘	CJK	1.1	212	48		dá	48845	5444	GHKT							the appearance of a dragon walking	TOU	
9F9C	龜	CJK	1.1	213	16	18	guī	48847	5445	GHJKTV	J0-737D						turtle or tortoise; cuckold	KI KYUU KIN	KAME
9F9D	龝	CJK	1.1	213	21	23	qiū	48869		GJKT	J0-6354						autumn, fall; year	SHUU	AKI TOKI
9F9E	龞	CJK	1.1	213	28		biē	48880		GJT	J1-6D5F						turtle	BETSU HETSU	SUPPON
9FA0	龠	CJK	1.1	214	17		yuè	48882	5446	GHJKT	J0-737E						flute; pipe, ancient measure	YAKU	FUE
9FA1	龡	CJK	1.1	214	21		chuī	48884		GJKT	J1-6D60						to blow, exhale	SUI	FUKU FUKINARASU
9FA2	龢	CJK	1.1	214	22		hé	48886		GHJKT	J13-7E79						in harmony; calm, peaceful	KA WA	YAWARAGU
9FA3	龣	CJK	1.1	214	25		jué	48887		GJKT	J1-6D62							KAKU ROKU	
9FA4	龤	CJK	1.1	214	26		xié	48893		GHKT							to harmonize; to accord with; to agree	KAI	
9FA5	龥	CJK	1.1	214	26		yù	48894		GHJKT	J1-6D63						beg, appeal for help	YAKU YU	YOBU
9FC3	鿃	CJK	5.1	109	12		shǎn			GT				7752	睒	Definition*	to glance at, to peep; glittering; to shine	SEN DAN	NUSUMIMIRU
9FC4	鿄	CJK	5.2	75	10					JT	JARIB-754F								
9FC5	鿅	CJK	5.2	113	17					J	JARIB-7621								
9FC6	鿆	CJK	5.2	113	8					J	JARIB-757D								
9FEE	鿮	CJK	11.0	53	13					J	JMJ-057449								
9FEF	鿯	CJK	11.0	119	16					J	JMJ-060040								
F900	豈	CJK_Compat_Ideographs	1.1	151	10					K				8C48	豈	Compatibility*	how? what?	KI GAI KAI	ANI
F901	更	CJK_Compat_Ideographs	1.1	73	7					K				66F4	更	Compatibility*	more, still further, much more; to change, alter	KOU	SARA FUKERU ARATAMERU
F902	車	CJK_Compat_Ideographs	1.1	159	7					K				8ECA	車	Compatibility*	cart, vehicle; carry in cart	SHA KYO	KURUMA
F903	賈	CJK_Compat_Ideographs	1.1	154	13					K				8CC8	賈	Compatibility*	surname; merchant; buy, trade	KO	AKINAU AKINAI URU
F904	滑	CJK_Compat_Ideographs	1.1	85	12					K				6ED1	滑	Compatibility*	slip, slide; slippery, polished	KATSU KOTSU	NAMERAKA SUBERU
F905	串	CJK_Compat_Ideographs	1.1	2	7					K				4E32	串	Compatibility*	string; relatives; conspire	SEN KAN	KUSHI TSURANUKU
F906	句	CJK_Compat_Ideographs	1.1	30	5					K				53E5	句	Compatibility*	sentence	KU KOU	
F907	龜	CJK_Compat_Ideographs	1.1	213	16					HK				9F9C	龜	Compatibility*	turtle or tortoise; cuckold	KI KYUU KIN	KAME
F908	龜	CJK_Compat_Ideographs	1.1	213	16					K				9F9C	龜	Compatibility*	turtle or tortoise; cuckold	KI KYUU KIN	KAME
F909	契	CJK_Compat_Ideographs	1.1	37	9					K				5951	契	Compatibility*	deed, contract, bond; engrave	SETSU KEI	CHIGIRU KIZAMU WARIFU
F90A	金	CJK_Compat_Ideographs	1.1	167	8					K				91D1	金	Compatibility*	gold; metals in general; money	KIN KON	KANE
F90B	喇	CJK_Compat_Ideographs	1.1	30	12					K				5587	喇	Compatibility*	horn, bugle; lama; final particle	RATSU RA	MONOIU
F90C	奈	CJK_Compat_Ideographs	1.1	37	8					K				5948	奈	Compatibility*	but, how; bear, stand, endure	NA DAI	KARANASHI
F90D	懶	CJK_Compat_Ideographs	1.1	61	19					K				61F6	懶	Compatibility*	lazy, languid, listless	RAN RAI	OKOTARU MONOUI
F90E	癩	CJK_Compat_Ideographs	1.1	104	21					K				7669	癩	Compatibility*	leprosy, scabies, mange; shoddy	RAI	KATTAI
F90F	羅	CJK_Compat_Ideographs	1.1	122	19					K				7F85	羅	Compatibility*	net for catching birds; gauze	RA	AMI TSURANERU USUMONO
F910	蘿	CJK_Compat_Ideographs	1.1	140	22					K				863F	蘿	Compatibility*	type of creeping plant; turnip	RA	TSUTA
F911	螺	CJK_Compat_Ideographs	1.1	142	17					K				87BA	螺	Compatibility*	spiral shell; conch; spiral	RA	NINA
F912	裸	CJK_Compat_Ideographs	1.1	145	13					K				88F8	裸	Compatibility*	bare, nude; undress, strip	RA	HADAKA
F913	邏	CJK_Compat_Ideographs	1.1	162	22				4755	K				908F	邏	Compatibility*	patrol; inspect; watch	RA	MEGURU
F914	樂	CJK_Compat_Ideographs	1.1	75	15					K				6A02	樂	Compatibility*	happy, glad; enjoyable; music	GAKU RAKU GOU	TANOSHII
F915	洛	CJK_Compat_Ideographs	1.1	85	9					K				6D1B	洛	Compatibility*	river in Shanxi province; city	RAKU	MATOU TSURANARU
F916	烙	CJK_Compat_Ideographs	1.1	86	10					K				70D9	烙	Compatibility*	brand, burn; branding iron	RAKU KAKU	YAKU
F917	珞	CJK_Compat_Ideographs	1.1	96	10					K				73DE	珞	Compatibility*	kind of necklace	RAKU REKI RYAKU	
F918	落	CJK_Compat_Ideographs	1.1	140	12					K				843D	落	Compatibility*	fall, drop; net income, surplus	RAKU	OCHIRU OTOSU SATO
F919	酪	CJK_Compat_Ideographs	1.1	164	13					K				916A	酪	Compatibility*	cream, cheese; koumiss	RAKU	CHICHIZAKE
F91A	駱	CJK_Compat_Ideographs	1.1	187	16					K				99F1	駱	Compatibility*	a white horse with black mane; a camel	RAKU	KAWARAGE
F91B	亂	CJK_Compat_Ideographs	1.1	5	13					K				4E82	亂	Compatibility*	confusion, state of chaos; create chaos, revolt	RAN RON	MIDARERU
F91C	卵	CJK_Compat_Ideographs	1.1	26	7					K				5375	卵	Compatibility*	egg; ovum; roe; spawn	RAN KON	TAMAGO
F91D	欄	CJK_Compat_Ideographs	1.1	75	21				2402	JK	J3-763B		Y	6B04	欄	Jinmei*	railing, balustrade; animal pan	RAN	TESURI
F91E	爛	CJK_Compat_Ideographs	1.1	86	21					K				721B	爛	Compatibility*	rotten, spoiled, decayed	RAN	TADARERU
F91F	蘭	CJK_Compat_Ideographs	1.1	140	20				4103	K				862D	蘭	Compatibility*	orchid; elegant, graceful	RAN	FUJIBAKA
F920	鸞	CJK_Compat_Ideographs	1.1	196	30					K				9E1E	鸞	Compatibility*	fabulous bird	RAN	
F921	嵐	CJK_Compat_Ideographs	1.1	46	12					K				5D50	嵐	Compatibility*	mountain mist, mountain haze	RAN	ARASHI
F922	濫	CJK_Compat_Ideographs	1.1	85	17					K				6FEB	濫	Compatibility*	flood, overflow; excessive	RAN	MIDARERU MIDARINI
F923	藍	CJK_Compat_Ideographs	1.1	140	17					K				85CD	藍	Compatibility*	blue; indigo plant; surname	RAN	AI
F924	襤	CJK_Compat_Ideographs	1.1	145	19					K				8964	襤	Compatibility*	ragged, tattered, threadbare	RAN	BORO
F925	拉	CJK_Compat_Ideographs	1.1	64	8					K				62C9	拉	Compatibility*	pull, drag; seize, hold; lengthen	RATSU ROU	KUDAKU
F926	臘	CJK_Compat_Ideographs	1.1	130	19					K				81D8	臘	Compatibility*	year end sacrifice; dried meat	ROU	
F927	蠟	CJK_Compat_Ideographs	1.1	142	21					K				881F	蠟	Compatibility*	wax; candle; waxy, glazed	ROU	MITSUROU ROUSOKU
F928	廊	CJK_Compat_Ideographs	1.1	53	13				1524	JK	J3-742E		Y	5ECA	廊	Jinmei*	corridor, porch, veranda	ROU	WATADONO
F929	朗	CJK_Compat_Ideographs	1.1	74	11				3769	JK	J3-754E		Y	6717	朗	Jinmei*	clear, bright; distinct	ROU	HOGARAKA AKIRAKA
F92A	浪	CJK_Compat_Ideographs	1.1	85	10					K				6D6A	浪	Compatibility*	wave; wasteful, reckless	ROU RAN	NAMI
F92B	狼	CJK_Compat_Ideographs	1.1	94	10					K				72FC	狼	Compatibility*	wolf	ROU	OOKAMI
F92C	郎	CJK_Compat_Ideographs	1.1	163	9				4763	GK				90CE	郎	Compatibility*	gentleman	ROU	OTOKO
F92D	來	CJK_Compat_Ideographs	1.1	9	8				204	K				4F86	來	Compatibility*	come, coming; return, returning	RAI	KURU
F92E	冷	CJK_Compat_Ideographs	1.1	15	7					K				51B7	冷	Compatibility*	cold, cool; lonely	REI	HIERU TSUMETAI SAMERU
F92F	勞	CJK_Compat_Ideographs	1.1	19	12					K				52DE	勞	Compatibility*	labor, toil, do manual work	ROU	NEGIRAU TSUKARERU ITAWARU
F930	擄	CJK_Compat_Ideographs	1.1	64	16					K				64C4	擄	Compatibility*	capture, seize	RYO	TORIKU
F931	櫓	CJK_Compat_Ideographs	1.1	75	19					K				6AD3	櫓	Compatibility*	oar, scull; row	RO	OODATE YAGURA
F932	爐	CJK_Compat_Ideographs	1.1	86	20					K				7210	爐	Compatibility*	fireplace, stove, oven, furnace	RO	IRORI
F933	盧	CJK_Compat_Ideographs	1.1	108	16					K				76E7	盧	Compatibility*	cottage, hut; surname; black	RO RYO	MESHIBITSU SUBITSU KUROI
F934	老	CJK_Compat_Ideographs	1.1	125	6					K				8001	老	Compatibility*	old, aged; experienced	ROU	OIRU FUKERU OI
F935	蘆	CJK_Compat_Ideographs	1.1	140	19					K				8606	蘆	Compatibility*	rushes, reeds	RO	ASHI
F936	虜	CJK_Compat_Ideographs	1.1	141	12					JK	J3-7B4F		Y	865C	虜	Jinmei*	to capture, imprison, seize; a prison	RYO	TORIKO
F937	路	CJK_Compat_Ideographs	1.1	157	13					K				8DEF	路	Compatibility*	road, path, street; journey	RO	JI MICHI
F938	露	CJK_Compat_Ideographs	1.1	173	21				5069	K				9732	露	Compatibility*	dew; bare, open, exposed	RO	TSUYU ARAWARERU
F939	魯	CJK_Compat_Ideographs	1.1	195	15					K				9B6F	魯	Compatibility*	foolish, stupid, rash; vulgar	RO	OROKA
F93A	鷺	CJK_Compat_Ideographs	1.1	196	24					K				9DFA	鷺	Compatibility*	heron, egret; Ardea species (various)	RO RYO	SAGI
F93B	碌	CJK_Compat_Ideographs	1.1	112	13					K				788C	碌	Compatibility*	rough, uneven, rocky; mediocre	ROKU	
F93C	祿	CJK_Compat_Ideographs	1.1	113	13					K				797F	祿	Compatibility*	blessing, happiness, prosperity	ROKU	FUCHI SAIWAI
F93D	綠	CJK_Compat_Ideographs	1.1	120	14					K				7DA0	綠	Compatibility*	green; chlorine	RYOKU ROKU	MIDORI
F93E	菉	CJK_Compat_Ideographs	1.1	140	11					K				83C9	菉	Compatibility*	the green bamboo; greenish bamboo	RYOKU ROKU	KARIYASU
F93F	錄	CJK_Compat_Ideographs	1.1	167	16					K				9304	錄	Compatibility*	copy, write down, record	ROKU RYO	SHIRUSU
F940	鹿	CJK_Compat_Ideographs	1.1	198	11				1510	K				9E7F	鹿	Compatibility*	deer; surname; KangXi radical 198	ROKU	SHIKA KA
F941	論	CJK_Compat_Ideographs	1.1	149	15					K				8AD6	論	Compatibility*	debate; discuss; discourse	RON RIN	AGETSURAU TOKU SADAMERU
F942	壟	CJK_Compat_Ideographs	1.1	32	19					K				58DF	壟	Compatibility*	grave, mound; ridge in field	RYOU ROU	UNE TSUKA
F943	弄	CJK_Compat_Ideographs	1.1	55	7					K				5F04	弄	Compatibility*	do, play or fiddle with; alley	ROU	MOTEASOBU TAWAMURERU
F944	籠	CJK_Compat_Ideographs	1.1	118	22					K				7C60	籠	Compatibility*	cage; cage-like basket	ROU	KAGO KOMERU KOMORU
F945	聾	CJK_Compat_Ideographs	1.1	128	22					K				807E	聾	Compatibility*	deaf	ROU	TSUNBO
F946	牢	CJK_Compat_Ideographs	1.1	93	7					K				7262	牢	Compatibility*	prison; stable, pen; secure	ROU	HITOYA KATAI
F947	磊	CJK_Compat_Ideographs	1.1	112	15					K				78CA	磊	Compatibility*	pile of rocks or stones; great	RAI	
F948	賂	CJK_Compat_Ideographs	1.1	154	13					K				8CC2	賂	Compatibility*	bribe; give present	RO	MAINAU
F949	雷	CJK_Compat_Ideographs	1.1	173	13					K				96F7	雷	Compatibility*	thunder	RAI RUI	KAMINARI IKAZUCHI
F94A	壘	CJK_Compat_Ideographs	1.1	32	18					K				58D8	壘	Compatibility*	rampart, military wall	RUI	TORIDE
F94B	屢	CJK_Compat_Ideographs	1.1	44	14					K				5C62	屢	Compatibility*	frequently, often, again and again	RU	SHIBASHIBA
F94C	樓	CJK_Compat_Ideographs	1.1	75	15					K				6A13	樓	Compatibility*	building of two or more stories	ROU	TAKADONO
F94D	淚	CJK_Compat_Ideographs	1.1	85	11					K				6DDA	淚	Compatibility*	tears; weep, cry	RUI REI	NAMIDA
F94E	漏	CJK_Compat_Ideographs	1.1	85	14					K				6F0F	漏	Compatibility*	leak, drip; funnel; hour glass	ROU	MORU MORERU MORASU
F94F	累	CJK_Compat_Ideographs	1.1	120	11					K				7D2F	累	Compatibility*	tired; implicate, involve; bother	RUI	SHIBARU KASANERU WAZURAWASE
F950	縷	CJK_Compat_Ideographs	1.1	120	17					K				7E37	縷	Compatibility*	thread; detailed, precise	RU ROU	ITO
F951	陋	CJK_Compat_Ideographs	1.1	170	9					K				964B	陋	Compatibility*	narrow; crude, coarse; ugly	ROU	SEMAI IYASHII
F952	勒	CJK_Compat_Ideographs	1.1	19	11					K				52D2	勒	Compatibility*	strangle, tighten	ROKU	KUTSUWA
F953	肋	CJK_Compat_Ideographs	1.1	130	6				3725	K				808B	肋	Compatibility*	ribs; chest	ROKU	ABARA
F954	凜	CJK_Compat_Ideographs	1.1	15	15					K				51DC	凜	Compatibility*	shiver with cold or fear, fearful	RIN	SAMUI SUSAMAJII OSORERU
F955	凌	CJK_Compat_Ideographs	1.1	15	10					K				51CC	凌	Compatibility*	pure; virtuous; insult; maltreat	RYOU	SHINOGU
F956	稜	CJK_Compat_Ideographs	1.1	115	13					K				7A1C	稜	Compatibility*	corner, edge, angle; square block	RYOU	KADO ITSU
F957	綾	CJK_Compat_Ideographs	1.1	120	14					K				7DBE	綾	Compatibility*	thin silk, damask silk	RYOU	AYA
F958	菱	CJK_Compat_Ideographs	1.1	140	11					K				83F1	菱	Compatibility*	water-chestnut, water caltrop	RYOU	HISHI
F959	陵	CJK_Compat_Ideographs	1.1	170	11					K				9675	陵	Compatibility*	hill, mound; mausoleum	RYOU	MISASAGI SHINOGU OKA
F95A	讀	CJK_Compat_Ideographs	1.1	149	22				4375	K				8B80	讀	Compatibility*	read, study; pronounce	TOKU TOU DOKU	YOMU
F95B	拏	CJK_Compat_Ideographs	1.1	64	9					K				62CF	拏	Compatibility*	take; bring; grasp, hold; arrest	DA NA	HIKU
F95C	樂	CJK_Compat_Ideographs	1.1	75	15					K				6A02	樂	Compatibility*	happy, glad; enjoyable; music	GAKU RAKU GOU	TANOSHII
F95D	諾	CJK_Compat_Ideographs	1.1	149	15					K				8AFE	諾	Compatibility*	promise; assent, approve	DAKU	UBENAU
F95E	丹	CJK_Compat_Ideographs	1.1	3	4					K				4E39	丹	Compatibility*	cinnabar (native HgS); vermilion (artificial HgS used as pigment)	TAN	AKA NI
F95F	寧	CJK_Compat_Ideographs	1.1	40	14					K				5BE7	寧	Compatibility*	repose, serenity, peace; peaceful	NEI NYOU	YASUI MUSHIRO NANZO
F960	怒	CJK_Compat_Ideographs	1.1	61	9					K				6012	怒	Compatibility*	anger, rage, passion; angry	DO NU	IKARU OKORU
F961	率	CJK_Compat_Ideographs	1.1	95	11					K				7387	率	Compatibility*	to lead; ratio; rate; limit	RITSU SOTSU	HIKIIRU OOMUNE WARIAI
F962	異	CJK_Compat_Ideographs	1.1	102	11					K				7570	異	Compatibility*	different, unusual, strange	I	KOTO KOTONARU AYASHII
F963	北	CJK_Compat_Ideographs	1.1	21	5				20	K				5317	北	Compatibility*	north; northern; northward	HOKU HAI	KITA NIGERU
F964	磻	CJK_Compat_Ideographs	1.1	112	17					K				78FB	磻	Compatibility*	a tributary of the Wei river in Shanxi	HAN BAN HA	ISHI
F965	便	CJK_Compat_Ideographs	1.1	9	9				451	K				4FBF	便	Compatibility*	convenience, ease; expedient	BEN BIN	TAYORI SUNAWACHI
F966	復	CJK_Compat_Ideographs	1.1	60	12					K				5FA9	復	Compatibility*	return; repeat; repeatedly	FUKU	KAERU KAESU MATA
F967	不	CJK_Compat_Ideographs	1.1	1	4					K				4E0D	不	Compatibility*	no, not; un-; negative prefix	FU BU FUTSU HI	SEZU NIARAZU INAYA
F968	泌	CJK_Compat_Ideographs	1.1	85	8					K				6CCC	泌	Compatibility*	to seep out, excrete	HITSU HI	NAGARERU NIJIMU
F969	數	CJK_Compat_Ideographs	1.1	66	15					K				6578	數	Compatibility*	number; several; count; fate	SUU SHU	KAZOERU KAZU
F96A	索	CJK_Compat_Ideographs	1.1	120	10					K				7D22	索	Compatibility*	large rope, cable; rules, laws; to demand, to exact; to search, inquire; isolated	SAKU	NAWA MOTOMERU
F96B	參	CJK_Compat_Ideographs	1.1	28	11				850	K				53C3	參	Compatibility*	take part in, intervene; ginseng	SAN	MAIRU
F96C	塞	CJK_Compat_Ideographs	1.1	32	13					K				585E	塞	Compatibility*	stop up, block, seal, cork; pass, frontier; fortress	SOKU SAI	FUSAGU MICHIRU TORIDE
F96D	省	CJK_Compat_Ideographs	1.1	109	9					K				7701	省	Compatibility*	province; save, economize	SEI SHOU	KAERIMIRU HABUKU MIRU
F96E	葉	CJK_Compat_Ideographs	1.1	140	12					K				8449	葉	Compatibility*	leaf, petal; page of book; period	YOU SHOU	HA
F96F	說	CJK_Compat_Ideographs	1.1	149	14					K				8AAA	說	Compatibility*	speak, say, talk; scold, upbraid	SETSU ZEI ETSU	TOKU YOROKOBU
F970	殺	CJK_Compat_Ideographs	1.1	79	11				2455	JK	J3-7649			6BBA	殺	Compatibility*	kill, slaughter, murder; hurt; to pare off, reduce, clip	SATSU SETSU SAI	KOROSU SOGU KEZURU
F971	辰	CJK_Compat_Ideographs	1.1	161	7					K				8FB0	辰	Compatibility*	early morning; 5th terrestrial branch	SHIN	TATSU
F972	沈	CJK_Compat_Ideographs	1.1	85	7					K				6C88	沈	Compatibility*	sink, submerge; addicted to; surname	CHIN JIN SHIN	SHIZUMU SHIZUMERU
F973	拾	CJK_Compat_Ideographs	1.1	64	9					K				62FE	拾	Compatibility*	pick up, collect, tidy up; accounting form of the numeral ten	SHUU JUU	HIROU TOO
F974	若	CJK_Compat_Ideographs	1.1	140	8					K				82E5	若	Compatibility*	if, supposing, assuming; similar	JAKU NYAKU	MOSHIKUHA WAKAI SHITAGAU
F975	掠	CJK_Compat_Ideographs	1.1	64	11					K				63A0	掠	Compatibility*	rob, ransack, plunder; pass by	RYAKU RYOU	KASUMERU
F976	略	CJK_Compat_Ideographs	1.1	102	11					K				7565	略	Compatibility*	approximately, roughly; outline	RYAKU	OSAMERU HAKARU HAKARIGOTO
F977	亮	CJK_Compat_Ideographs	1.1	8	9					K				4EAE	亮	Compatibility*	bright, brilliant, radiant, light	RYOU	AKIRAKA SUKE
F978	兩	CJK_Compat_Ideographs	1.1	11	8				34	K				5169	兩	Compatibility*	two, both, pair, couple; ounce	RYOU	FUTATSU
F979	凉	CJK_Compat_Ideographs	1.1	15	10					GK				51C9	凉	Compatibility*	cool, cold; disheartened	RYOU	SUZUSHII
F97A	梁	CJK_Compat_Ideographs	1.1	75	11				2281	K				6881	梁	Compatibility*	bridge; beam; rafters; surname	RYOU	HASHI HARI YANA
F97B	糧	CJK_Compat_Ideographs	1.1	119	18				3490	K				7CE7	糧	Compatibility*	food, grain, provisions	RYOU ROU	KATE
F97C	良	CJK_Compat_Ideographs	1.1	138	7				3885	K				826F	良	Compatibility*	good, virtuous, respectable	RYOU	YOI YAYA
F97D	諒	CJK_Compat_Ideographs	1.1	149	15					K				8AD2	諒	Compatibility*	excuse, forgive; guess, presume	RYOU	AKIRAKANISU MAKOTO MAKOTONI
F97E	量	CJK_Compat_Ideographs	1.1	166	12					K				91CF	量	Compatibility*	measure, quantity, capacity	RYOU	HAKARU
F97F	勵	CJK_Compat_Ideographs	1.1	19	16					K				52F5	勵	Compatibility*	strive; encourage	REI	HAGEMU
F980	呂	CJK_Compat_Ideographs	1.1	30	7					K				5442	呂	Compatibility*	surname; a musical note	RYO RO	SEBONE
F981	女	CJK_Compat_Ideographs	1.1	38	3					K				5973	女	Compatibility*	woman, girl; feminine; rad. 38	JO NYO NYOU	ONNA ME MUSUME
F982	廬	CJK_Compat_Ideographs	1.1	53	19					K				5EEC	廬	Compatibility*	hut, cottage; name of a mountain	RYO RO	IORI IE
F983	旅	CJK_Compat_Ideographs	1.1	70	10					K				65C5	旅	Compatibility*	trip, journey; travel; traveler	RYO	TABI
F984	濾	CJK_Compat_Ideographs	1.1	85	18					K				6FFE	濾	Compatibility*	strain out, filter	RYO RO	KOSU
F985	礪	CJK_Compat_Ideographs	1.1	112	19					K				792A	礪	Compatibility*	whetstone; sharpen	REI	ARATO MIGAKU TO
F986	閭	CJK_Compat_Ideographs	1.1	169	15					K				95AD	閭	Compatibility*	village of twenty-five families	RO RYO	MURA MACHI
F987	驪	CJK_Compat_Ideographs	1.1	187	29					K				9A6A	驪	Compatibility*	a pure black horse; a pair of horses	RI REI	KUROKOMA KUROUMA KUROI
F988	麗	CJK_Compat_Ideographs	1.1	198	19					K				9E97	麗	Compatibility*	beautiful, magnificent, elegant	REI RI	URUWASHII TSURANARU NARABU
F989	黎	CJK_Compat_Ideographs	1.1	202	15					K				9ECE	黎	Compatibility*	surname; numerous, many; black	REI RI	KUROI
F98A	力	CJK_Compat_Ideographs	1.1	19	2					K				529B	力	Compatibility*	power, capability, influence	RYOKU RIKI	CHIKARA TSUTOMERU RIKIMU
F98B	曆	CJK_Compat_Ideographs	1.1	72	16					K				66C6	曆	Compatibility*	calendar, era	REKI	KOYOMI
F98D	轢	CJK_Compat_Ideographs	1.1	159	22					K				8F62	轢	Compatibility*	run over something with vehicle	REKI	KISHIRU
F98E	年	CJK_Compat_Ideographs	1.1	51	6					K				5E74	年	Compatibility*	year; new-years; person's age	NEN	TOSHI MINORU YOWAI
F98F	憐	CJK_Compat_Ideographs	1.1	61	15					K				6190	憐	Compatibility*	pity, sympathize	REN	AWAREMU AWAREMI
F990	戀	CJK_Compat_Ideographs	1.1	61	23					K				6200	戀	Compatibility*	love; long for, yearn for; love	REN	KOI KOISHII
F991	撚	CJK_Compat_Ideographs	1.1	64	15					K				649A	撚	Compatibility*	twirl in fingers, tease, toy with	NEN	HINERU YORU YORI
F992	漣	CJK_Compat_Ideographs	1.1	85	14					K				6F23	漣	Compatibility*	flowing water; ripples; weeping	RAN REN	SAZANAMI
F993	煉	CJK_Compat_Ideographs	1.1	86	13				2783	K				7149	煉	Compatibility*	smelt, refine; distill, condense	REN	NERU
F994	璉	CJK_Compat_Ideographs	1.1	96	14					K				7489	璉	Compatibility*	a vessel used hold grain offerings	RIN	UTSUWA
F995	秊	CJK_Compat_Ideographs	1.1	115	8					GK				79CA	秊	Compatibility*	year; new-years; person's age	NEN	TOSHI
F996	練	CJK_Compat_Ideographs	1.1	120	15				3569	K				7DF4	練	Compatibility*	practice, drill, exercise, train	REN	NERU NERIGINU
F997	聯	CJK_Compat_Ideographs	1.1	128	17					K				806F	聯	Compatibility*	connect, join; associate, ally	REN	TSURANARU TSURANERU
F998	輦	CJK_Compat_Ideographs	1.1	159	15					K				8F26	輦	Compatibility*	a hand-cart; to transport by carriage	REN	TEGURUMA TAGOSHI
F999	蓮	CJK_Compat_Ideographs	1.1	140	14					K				84EE	蓮	Compatibility*	lotus, water lily; paradise	REN	HASU
F99A	連	CJK_Compat_Ideographs	1.1	162	11					K				9023	連	Compatibility*	join, connect; continuous; even	REN	TSURANARU TSURERU SHIKIRINI
F99B	鍊	CJK_Compat_Ideographs	1.1	167	17				4881	K				934A	鍊	Compatibility*	smelt metals, forge; refine	REN	NERU
F99C	列	CJK_Compat_Ideographs	1.1	18	6					K				5217	列	Compatibility*	a line; to arrange in order, classify	RETSU REI	TSURANERU
F99D	劣	CJK_Compat_Ideographs	1.1	19	6					K				52A3	劣	Compatibility*	bad, inferior; slightly	RETSU	OTORU
F99E	咽	CJK_Compat_Ideographs	1.1	30	9					K				54BD	咽	Compatibility*	throat; pharynx	IN ETSU	NODO
F99F	烈	CJK_Compat_Ideographs	1.1	86	10				2761	K				70C8	烈	Compatibility*	fiery, violent, vehement, ardent	RETSU	HAGESHII
F9A0	裂	CJK_Compat_Ideographs	1.1	145	12					K				88C2	裂	Compatibility*	split, crack, break open; rend	RETSU	SAKU SAKERU
F9A1	說	CJK_Compat_Ideographs	1.1	149	14					K				8AAA	說	Compatibility*	speak, say, talk; scold, upbraid	SETSU ZEI ETSU	TOKU YOROKOBU
F9A2	廉	CJK_Compat_Ideographs	1.1	53	13					K				5EC9	廉	Compatibility*	upright, honorable, honest	REN	KADO YASUI
F9A3	念	CJK_Compat_Ideographs	1.1	61	8					K				5FF5	念	Compatibility*	think of, recall, study	NEN	OMOU NENJIRU
F9A4	捻	CJK_Compat_Ideographs	1.1	64	11					K				637B	捻	Compatibility*	to twist or nip with the fingers	NEN JOU	HINERU
F9A5	殮	CJK_Compat_Ideographs	1.1	78	17					K				6BAE	殮	Compatibility*	dress corpse for burial	REN	OSAMERU
F9A6	簾	CJK_Compat_Ideographs	1.1	118	19					K				7C3E	簾	Compatibility*	a blind, screen, curtain	REN	SUDARE SU
F9A7	獵	CJK_Compat_Ideographs	1.1	94	18					K				7375	獵	Compatibility*	hunt; field sports	RYOU	KARI KARU
F9A8	令	CJK_Compat_Ideographs	1.1	9	5					K				4EE4	令	Compatibility*	command, order; 'commandant', magistrate; allow, cause	REI RYOU	IITSUKE OSA
F9A9	囹	CJK_Compat_Ideographs	1.1	31	8					K				56F9	囹	Compatibility*	prison, enclosure	REI	
F9AA	寧	CJK_Compat_Ideographs	1.1	40	14					K				5BE7	寧	Compatibility*	repose, serenity, peace; peaceful	NEI NYOU	YASUI MUSHIRO NANZO
F9AB	嶺	CJK_Compat_Ideographs	1.1	46	17					K				5DBA	嶺	Compatibility*	mountain ridge, mountain peak	REI RYOU	MINE
F9AC	怜	CJK_Compat_Ideographs	1.1	61	8					K				601C	怜	Compatibility*	pity, sympathize	REI RYOU REN	SATOI AWAREMU
F9AD	玲	CJK_Compat_Ideographs	1.1	96	9					K				73B2	玲	Compatibility*	tinkling of jade	REI ROU	
F9AE	瑩	CJK_Compat_Ideographs	1.1	96	15					K				7469	瑩	Compatibility*	lustre of gems; bright, lustrous	EI	AKIRAKA MIGAKU SHIBOMU
F9AF	羚	CJK_Compat_Ideographs	1.1	123	11				3663	K				7F9A	羚	Compatibility*	species of antelope	REI RYOU	KAMOSHIKA
F9B0	聆	CJK_Compat_Ideographs	1.1	128	11					K				8046	聆	Compatibility*	listen, hear	REI RYOU	KIKU
F9B1	鈴	CJK_Compat_Ideographs	1.1	167	13					K				9234	鈴	Compatibility*	bell	REI RIN RYOU	SUZU
